timestamp,elapsed_ms,BMS_TX_STATE_10.IMD_Res_Neg_kohm,BMS_TX_STATE_10.IMD_Res_Pos_kohm,BMS_TX_STATE_5.Volt_1_x10_V,BMS_TX_STATE_5.Volt_2_x10_V,BMS_TX_STATE_6.Cell_Avg_V,BMS_TX_STATE_6.Cell_Max_V,BMS_TX_STATE_6.Cell_Min_V,BMS_TX_STATE_7.Cell_Temp_Avg_degC,BMS_TX_STATE_7.Cell_Temp_Max_degC,BMS_TX_STATE_7.Cell_Temp_Min_degC,BMS_TX_STATE_7.Temp_1_degC,BMS_TX_STATE_7.Temp_2_degC,BMS_TX_STATE_7.Temp_3_degC,BMS_TX_STATE_7.Temp_4_degC,M160_Temperature_Set_1.INV_Module_A_Temp,M160_Temperature_Set_1.INV_Module_B_Temp,M160_Temperature_Set_1.INV_Module_C_Temp,M162_Temperature_Set_3.INV_Hot_Spot_Temp,M162_Temperature_Set_3.INV_Motor_Temp,M166_Current_Info.INV_DC_Bus_Current,M167_Voltage_Info.INV_DC_Bus_Voltage
2025-03-12T12:08:54.187059,0,58.49464200109429,38.60449918937336,17.749704373566257,52.12726852764094,59.72717470871386,97.436884051038,67.5944061404903,90.82961392333992,31.743053566961045,95.56088176809543,3.919400684122254,25.002803578139734,89.0689047370179,1.767271254571634,33.55724630351873,66.49431671198661,97.77427263116124,44.92672899353752,99.41011246209999,93.61645590412363,49.85909837852434
2025-03-12T12:08:54.237211,50,58.49464200109429,38.60449918937336,17.749704373566257,52.12726852764094,59.72717470871386,97.436884051038,67.5944061404903,90.82961392333992,31.743053566961045,95.56088176809543,3.919400684122254,25.002803578139734,89.0689047370179,1.767271254571634,33.55724630351873,66.49431671198661,97.77427263116124,44.92672899353752,99.41011246209999,93.61645590412363,49.85909837852434
2025-03-12T12:08:54.287813,101,58.49464200109429,38.60449918937336,17.749704373566257,52.12726852764094,59.72717470871386,97.436884051038,67.5944061404903,90.82961392333992,31.743053566961045,95.56088176809543,3.919400684122254,25.002803578139734,89.0689047370179,1.767271254571634,33.55724630351873,66.49431671198661,97.77427263116124,44.92672899353752,99.41011246209999,93.61645590412363,49.85909837852434
2025-03-12T12:08:54.338119,151,58.49464200109429,38.60449918937336,17.749704373566257,52.12726852764094,59.72717470871386,97.436884051038,67.5944061404903,90.82961392333992,31.743053566961045,95.56088176809543,3.919400684122254,25.002803578139734,89.0689047370179,1.767271254571634,33.55724630351873,66.49431671198661,97.77427263116124,44.92672899353752,99.41011246209999,93.61645590412363,49.85909837852434
2025-03-12T12:08:54.388542,201,58.49464200109429,38.60449918937336,17.749704373566257,52.12726852764094,59.72717470871386,97.436884051038,67.5944061404903,90.82961392333992,31.743053566961045,95.56088176809543,3.919400684122254,25.002803578139734,89.0689047370179,1.767271254571634,33.55724630351873,66.49431671198661,97.77427263116124,44.92672899353752,99.41011246209999,93.61645590412363,49.85909837852434
2025-03-12T12:08:54.439199,252,58.49464200109429,38.60449918937336,17.749704373566257,52.12726852764094,59.72717470871386,97.436884051038,67.5944061404903,90.82961392333992,31.743053566961045,95.56088176809543,3.919400684122254,25.002803578139734,89.0689047370179,1.767271254571634,33.55724630351873,66.49431671198661,97.77427263116124,44.92672899353752,99.41011246209999,93.61645590412363,49.85909837852434
2025-03-12T12:08:54.489774,303,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.540120,353,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.590683,403,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.641114,454,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.691247,504,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.741570,554,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.792060,605,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.842175,655,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.892334,705,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.942772,756,53.10560425065861,29.886801829073907,41.609292159774405,14.407310270187267,13.703686341879584,8.633673199216796,82.37189647193487,62.65713593220038,23.732216520611303,94.3497089690147,76.15137029638579,86.59221568359678,36.79163243782381,0.7713548287086369,42.98079842242261,61.938410536126774,45.478789878659,13.26544304169034,29.68267228862429,52.77219356468468,90.4463195009532
2025-03-12T12:08:54.993210,806,77.45941893549573,81.85238479105968,51.50174637840325,29.04334768893807,74.89846686905285,92.45094907873803,8.352415479711917,81.5256873640524,68.87655603293955,98.82671802854803,46.69153211292618,4.21046298604546,15.466163190608562,2.4401522078138616,60.22047718981687,87.58577790111794,80.47465121006154,31.089077458937798,25.63508144183595,66.12059915908104,72.19894449234755
2025-03-12T12:08:55.043608,856,77.45941893549573,81.85238479105968,51.50174637840325,29.04334768893807,74.89846686905285,92.45094907873803,8.352415479711917,81.5256873640524,68.87655603293955,98.82671802854803,46.69153211292618,4.21046298604546,15.466163190608562,2.4401522078138616,60.22047718981687,87.58577790111794,80.47465121006154,31.089077458937798,25.63508144183595,66.12059915908104,72.19894449234755
2025-03-12T12:08:55.093821,907,77.45941893549573,81.85238479105968,51.50174637840325,29.04334768893807,74.89846686905285,92.45094907873803,8.352415479711917,81.5256873640524,68.87655603293955,98.82671802854803,46.69153211292618,4.21046298604546,15.466163190608562,2.4401522078138616,60.22047718981687,87.58577790111794,80.47465121006154,31.089077458937798,25.63508144183595,66.12059915908104,72.19894449234755
2025-03-12T12:08:55.144395,957,77.45941893549573,81.85238479105968,51.50174637840325,29.04334768893807,74.89846686905285,92.45094907873803,8.352415479711917,81.5256873640524,68.87655603293955,98.82671802854803,46.69153211292618,4.21046298604546,15.466163190608562,2.4401522078138616,60.22047718981687,87.58577790111794,80.47465121006154,31.089077458937798,25.63508144183595,66.12059915908104,72.19894449234755
2025-03-12T12:08:55.194970,1008,77.45941893549573,81.85238479105968,51.50174637840325,29.04334768893807,74.89846686905285,92.45094907873803,8.352415479711917,81.5256873640524,68.87655603293955,98.82671802854803,46.69153211292618,4.21046298604546,15.466163190608562,2.4401522078138616,60.22047718981687,87.58577790111794,80.47465121006154,31.089077458937798,25.63508144183595,66.12059915908104,72.19894449234755
